Date,State,Region,Energy_Consumption_MU,MaxDemand_MW,PeakShortage_MW,Reg_EveningDemand_MW,Reg_EveningShortage_MW,Reg_EnergyMet_MU,Reg_HydroGen_MU,Grid_AvgFreq_Hz,Grid_FreqVariationIndex,Grid_NormalBand_pct,Bhutan_Exchange_MU,Bhutan_DayPeak_MW,Nepal_Exchange_MU,Nepal_DayPeak_MW,Bangladesh_Exchange_MU,Bangladesh_DayPeak_MW
13-07-2025,West Bengal,ER,235.2,11129.0,0.0,26656.0,,644.0,84.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Arunachal Pradesh,NER,4.0,204.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Assam,NER,53.6,2623.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Manipur,NER,3.2,219.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Meghalaya,NER,5.6,309.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Mizoram,NER,1.8,110.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Nagaland,NER,3.4,187.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Tripura,NER,6.1,310.0,0.0,3664.0,,78.0,33.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Chandigarh,NR,6.0,297.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Delhi,NR,120.6,5721.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,HP,NR,32.3,1520.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Haryana,NR,228.9,10732.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,J&K,NR,54.9,2725.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Punjab,NR,323.8,15275.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Railways_NR,NR,4.3,216.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Rajasthan,NR,251.7,11638.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,UP,NR,499.7,24917.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Uttarakhand,NR,46.6,2221.0,0.0,68780.0,,1569.0,383.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Andhra Pradesh,SR,243.5,11854.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Karnataka,SR,247.2,13623.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Kerala,SR,72.7,3639.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Pondy,SR,11.0,506.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Tamil Nadu,SR,378.9,17249.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Telangana,SR,267.7,13584.0,0.0,45440.0,,1221.0,176.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,AMNSIL,WR,19.1,870.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,BALCO,WR,12.7,530.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Chhattisgarh,WR,115.9,5184.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,DNHDDPDCL,WR,30.7,1332.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Goa,WR,13.8,527.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Gujarat,WR,398.6,17986.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,MP,WR,225.0,10442.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,Maharashtra,WR,539.4,23943.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
13-07-2025,RIL_Jamnagar,WR,4.9,244.0,0.0,58589.0,,1360.0,60.0,50.01,0.036,70.6,36.0,1500.0,698.0,527.0,-1010.0,-987.0
14-07-2025,Bihar,ER,164.9,7949.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,DVC,ER,65.4,2978.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Jharkhand,ER,41.5,2028.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Odisha,ER,127.2,5733.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Railways_ER,ER,0.1,20.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Sikkim,ER,1.2,83.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,West Bengal,ER,219.9,10156.0,0.0,26940.0,,620.0,81.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Arunachal Pradesh,NER,3.9,191.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Assam,NER,48.9,2439.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Manipur,NER,3.2,220.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Meghalaya,NER,5.1,303.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Mizoram,NER,1.9,122.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Nagaland,NER,3.5,187.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Tripura,NER,4.9,283.0,0.0,3348.0,,71.0,33.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Chandigarh,NR,6.5,332.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Delhi,NR,125.4,6110.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,HP,NR,34.8,1649.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Haryana,NR,233.2,11063.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,J&K,NR,52.7,2584.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Punjab,NR,280.3,14332.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Railways_NR,NR,4.1,194.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Rajasthan,NR,238.6,10570.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,UP,NR,484.3,26112.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Uttarakhand,NR,46.6,2350.0,0.0,68259.0,,1506.0,377.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Andhra Pradesh,SR,247.3,12194.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Karnataka,SR,261.4,14304.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Kerala,SR,78.1,3952.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Pondy,SR,11.8,548.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Tamil Nadu,SR,403.5,19099.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Telangana,SR,286.0,14890.0,0.0,50253.0,,1288.0,167.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,AMNSIL,WR,18.1,814.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,BALCO,WR,12.7,533.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Chhattisgarh,WR,121.4,5351.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,DNHDDPDCL,WR,31.5,1395.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Goa,WR,14.2,554.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Gujarat,WR,423.0,19260.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,MP,WR,232.3,10756.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,Maharashtra,WR,560.7,25427.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
14-07-2025,RIL_Jamnagar,WR,4.4,234.0,0.0,61340.0,,1418.0,69.0,50.03,0.029,74.11,40.5,1688.0,762.0,651.0,-1006.0,-983.0
15-07-2025,Bihar,ER,137.5,7357.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,DVC,ER,65.0,3082.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Jharkhand,ER,36.6,1976.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Odisha,ER,131.9,6208.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Railways_ER,ER,0.1,13.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Sikkim,ER,1.4,85.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,West Bengal,ER,200.9,9842.0,0.0,27515.0,,573.0,93.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Arunachal Pradesh,NER,3.8,205.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Assam,NER,48.3,2505.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Manipur,NER,2.6,191.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Meghalaya,NER,4.9,330.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Mizoram,NER,2.2,119.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Nagaland,NER,3.3,185.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Tripura,NER,6.0,309.0,0.0,3717.0,,71.0,34.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Chandigarh,NR,6.9,355.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Delhi,NR,126.3,6220.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,HP,NR,35.9,1677.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Haryana,NR,240.3,11280.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,J&K,NR,50.7,2628.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Punjab,NR,265.8,12958.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Railways_NR,NR,4.0,199.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Rajasthan,NR,230.5,11218.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,UP,NR,530.8,27456.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Uttarakhand,NR,51.6,2507.0,0.0,71800.0,,1543.0,393.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Andhra Pradesh,SR,255.1,12376.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Karnataka,SR,264.8,14059.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Kerala,SR,78.0,3892.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Pondy,SR,10.7,529.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Tamil Nadu,SR,415.5,18853.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Telangana,SR,293.6,15215.0,0.0,50878.0,,1318.0,184.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,AMNSIL,WR,18.3,829.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,BALCO,WR,12.7,531.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Chhattisgarh,WR,118.2,5240.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,DNHDDPDCL,WR,32.3,1382.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Goa,WR,14.5,580.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Gujarat,WR,423.1,19165.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,MP,WR,243.0,11223.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,Maharashtra,WR,566.0,25106.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
15-07-2025,RIL_Jamnagar,WR,4.8,240.0,0.0,62512.0,,1433.0,78.0,49.99,0.063,67.43,49.5,2062.0,878.0,669.0,-984.0,-970.0
16-07-2025,Bihar,ER,111.5,6650.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,DVC,ER,66.1,3134.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Jharkhand,ER,37.5,2034.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Odisha,ER,133.6,6196.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Railways_ER,ER,0.1,26.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Sikkim,ER,1.4,87.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,West Bengal,ER,209.6,9829.0,0.0,26958.0,,560.0,96.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Arunachal Pradesh,NER,3.9,198.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Assam,NER,47.9,2443.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Manipur,NER,3.1,230.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Meghalaya,NER,5.2,311.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Mizoram,NER,2.2,120.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Nagaland,NER,3.3,189.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Tripura,NER,4.7,333.0,0.0,3663.0,,70.0,36.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Chandigarh,NR,6.7,302.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Delhi,NR,132.9,6327.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,HP,NR,36.7,1679.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Haryana,NR,238.7,10880.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,J&K,NR,51.9,2575.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Punjab,NR,255.9,12253.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Railways_NR,NR,4.0,198.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Rajasthan,NR,251.2,12132.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,UP,NR,518.1,25837.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Uttarakhand,NR,52.8,2409.0,0.0,69964.0,,1549.0,393.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Andhra Pradesh,SR,262.6,12956.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Karnataka,SR,271.3,14600.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Kerala,SR,78.0,3724.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Pondy,SR,11.6,537.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Tamil Nadu,SR,424.1,19042.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Telangana,SR,300.5,15443.0,0.0,50878.0,,1348.0,185.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,AMNSIL,WR,18.7,827.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,BALCO,WR,12.7,533.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Chhattisgarh,WR,111.1,5030.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,DNHDDPDCL,WR,32.3,1383.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Goa,WR,14.7,581.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Gujarat,WR,427.3,19264.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,MP,WR,248.3,11585.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,Maharashtra,WR,571.9,26426.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
16-07-2025,RIL_Jamnagar,WR,5.2,238.0,0.0,63109.0,,1442.0,93.0,50.02,0.038,67.96,47.7,1987.0,849.0,742.0,-983.0,-971.0
17-07-2025,Bihar,ER,141.2,7046.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,DVC,ER,67.6,3268.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Jharkhand,ER,40.3,2041.0,176.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Odisha,ER,138.3,6519.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Railways_ER,ER,0.1,10.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Sikkim,ER,1.5,90.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,West Bengal,ER,223.3,10866.0,0.0,27956.0,,612.0,97.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Arunachal Pradesh,NER,3.9,215.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Assam,NER,50.7,2590.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Manipur,NER,3.3,236.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Meghalaya,NER,5.4,333.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Mizoram,NER,2.0,124.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Nagaland,NER,3.3,182.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Tripura,NER,6.0,314.0,0.0,3812.0,,75.0,38.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Chandigarh,NR,6.6,317.0,0.0,68871.0,,1532.0,404.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
17-07-2025,Delhi,NR,130.9,6265.0,0.0,68871.0,,1532.0,404.0,49.99,0.058,69.94,44.3,1846.0,861.0,682.0,-990.0,-982.0
